date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-18,Store 5,SP_F,New,"$54,455","$2,350","$1,714",Website,Lost,26,STK-01503,Cadillac,Envision,2024,0,0
2025-04-18,Store 6,SP_J,Used,"$15,358","$2,305","$1,197",CarGurus,Sold,39,STK-01504,Cadillac,Terrain,2023,3,9.7
2025-04-18,Store 6,SP_I,New,"$41,572","$1,765","$1,540",CarGurus,Lost,16,STK-01505,Honda,Pilot,2026,0,0
2025-04-18,Store 6,SP_G,New,"$52,422","$1,332","$1,914",Walk-In,Sold,42,STK-01506,GMC,CR-V,2024,1,10
2025-04-18,Store 6,SP_A,Used,"$29,832","$1,914","$1,992",Repeat Customer,Lost,43,STK-01507,GMC,Encore,2023,0,0
2025-04-18,Store 6,SP_H,New,"$40,306","$1,129","$1,523",Email Campaign,Sold,55,STK-01508,Ford,Explorer,2025,4,9.7
2025-04-18,Store 6,SP_G,Used,"$20,747","$3,682","$1,095",CarGurus,Sold,22,STK-01509,GMC,Pilot,2019,3,9.1
2025-04-18,Store 6,SP_F,New,"$56,198",$917,$904,Facebook,Sold,3,STK-01510,Ford,F-150,2024,1,10
2025-04-18,Store 6,SP_J,New,"$64,612","$2,507","$1,663",Referral,Sold,39,STK-01511,Toyota,Camry,2026,1,8.8
2025-04-18,Store 6,SP_C,New,"$29,832","$1,419",$803,Facebook,Sold,50,STK-01512,Honda,Accord,2025,3,9.9
2025-04-18,Store 6,SP_H,New,"$59,216","$2,570","$1,328",Email Campaign,Sold,25,STK-01513,GMC,XT5,2026,1,8.7
2025-04-18,Store 7,SP_G,Used,"$35,342","$3,056","$1,342",CarGurus,Sold,117,STK-01514,GMC,XT5,2024,4,8.2
2025-04-18,Store 7,SP_C,Used,"$27,838","$1,619","$1,336",Referral,Sold,11,STK-01515,Cadillac,Encore,2019,2,9.2
2025-04-18,Store 7,SP_C,Used,"$26,541","$3,459","$1,820",CarGurus,Lost,1,STK-01516,Toyota,Tacoma,2023,0,0
2025-04-18,Store 7,SP_H,New,"$39,202","$1,960",$831,CarGurus,Pending,112,STK-01517,Honda,Terrain,2026,0,0
2025-04-18,Store 7,SP_E,New,"$57,687","$1,084","$1,804",CarGurus,Pending,39,STK-01518,Buick,Accord,2024,0,0
2025-04-18,Store 7,SP_F,New,"$47,489","$2,374","$1,201",CarGurus,Sold,23,STK-01519,Chevrolet,Silverado,2026,0,8.5
2025-04-18,Store 7,SP_F,Used,"$13,666","$3,181",$876,Phone,Lost,37,STK-01520,Chevrolet,Equinox,2024,0,0
2025-04-18,Store 8,SP_E,New,"$55,511","$1,253","$1,637",Phone,Sold,15,STK-01521,Ford,Bronco,2024,2,9.5
2025-04-18,Store 8,SP_J,New,"$39,952","$1,844","$1,105",CarGurus,Lost,35,STK-01522,Cadillac,Accord,2026,0,0
2025-04-18,Store 8,SP_A,Used,"$31,378","$1,706","$1,350",AutoTrader,Pending,52,STK-01523,GMC,CR-V,2021,0,0
2025-04-18,Store 8,SP_J,New,"$60,034","$2,321","$1,559",Website,Sold,34,STK-01524,Honda,Envision,2025,1,8.9
2025-04-18,Store 9,SP_J,New,"$54,409","$1,728","$1,502",Walk-In,Lost,9,STK-01525,Toyota,RAV4,2025,0,0
2025-04-18,Store 9,SP_F,New,"$52,556",$930,"$1,740",Website,Sold,3,STK-01526,Honda,Pilot,2025,4,9.6
2025-04-18,Store 9,SP_D,Used,"$16,509","$3,577","$1,057",CarGurus,Sold,43,STK-01527,GMC,CR-V,2021,0,8.8
2025-04-18,Store 9,SP_J,New,"$48,565",$893,$864,Repeat Customer,Pending,1,STK-01528,Honda,Pilot,2025,0,0
2025-04-18,Store 10,SP_F,Used,"$33,863","$1,827","$2,097",Phone,Sold,19,STK-01529,Cadillac,Pilot,2022,2,10
2025-04-18,Store 10,SP_I,Used,"$31,374","$1,780","$2,124",Facebook,Lost,24,STK-01530,Honda,XT5,2024,0,0
2025-04-18,Store 10,SP_F,New,"$52,549","$1,469","$1,085",Referral,Lost,19,STK-01531,Buick,Encore,2025,0,0
2025-04-18,Store 10,SP_I,New,"$64,089","$1,984","$1,389",CarGurus,Sold,46,STK-01532,Honda,Encore,2024,1,8.9
2025-04-18,Store 10,SP_F,New,"$61,779","$1,595","$1,397",Email Campaign,Lost,64,STK-01533,Honda,CR-V,2026,0,0
2025-04-18,Store 10,SP_A,New,"$46,726","$1,775","$1,567",Repeat Customer,Lost,17,STK-01534,Chevrolet,Equinox,2024,0,0
2025-04-18,Store 10,SP_B,Used,"$23,912","$2,178","$1,386",Phone,Sold,80,STK-01535,Chevrolet,Equinox,2023,2,8.2
2025-04-18,Store 11,SP_F,New,"$48,063","$1,445",$239,Website,Lost,32,STK-01536,Buick,Accord,2026,0,0
2025-04-18,Store 11,SP_J,Used,"$39,249","$1,855",$600,Service Drive,Sold,49,STK-01537,Buick,Envision,2021,3,9.2
2025-04-18,Store 11,SP_H,New,"$66,521","$1,906",$397,Referral,Pending,24,STK-01538,Chevrolet,Traverse,2026,0,0
2025-04-18,Store 11,SP_G,Used,"$40,730","$2,011",$308,Facebook,Sold,14,STK-01539,Cadillac,Pilot,2023,3,8.2
2025-04-18,Store 11,SP_J,New,"$31,959","$1,350",$180,Service Drive,Sold,26,STK-01540,Buick,CR-V,2025,2,8.2
2025-04-18,Store 11,SP_C,New,"$50,456","$1,173",$342,Email Campaign,Sold,22,STK-01541,Toyota,Camry,2024,0,9.8
2025-04-18,Store 11,SP_C,Used,"$37,725","$1,986",$593,Phone,Sold,14,STK-01542,GMC,Terrain,2023,3,8.2
2025-04-18,Store 11,SP_D,Used,"$31,250","$1,521",$301,Facebook,Sold,31,STK-01543,Chevrolet,Equinox,2019,2,8.2
2025-04-18,Store 12,SP_I,Used,"$41,592","$1,717","$1,282",Service Drive,Pending,37,STK-01544,Honda,CR-V,2022,0,0
2025-04-18,Store 12,SP_G,New,"$46,022","$1,644","$1,734",AutoTrader,Sold,45,STK-01545,GMC,Pilot,2025,3,9.1
2025-04-18,Store 12,SP_I,Used,"$38,250","$2,233","$1,509",Facebook,Sold,30,STK-01546,Chevrolet,Traverse,2024,4,9.9
2025-04-18,Store 12,SP_D,Used,"$21,815","$3,568","$1,199",CarGurus,Sold,16,STK-01547,Toyota,RAV4,2024,2,9.8
2025-04-18,Store 12,SP_G,New,"$46,164","$1,287","$1,980",Repeat Customer,Pending,11,STK-01548,Cadillac,Ridgeline,2026,0,0
2025-04-19,Store 1,SP_H,New,"$52,546","$1,386","$1,789",Phone,Sold,7,STK-01549,Ford,F-150,2026,0,8.5
2025-04-19,Store 1,SP_C,New,"$30,212","$1,089",$777,Service Drive,Sold,27,STK-01550,Ford,Escape,2024,2,9.3
2025-04-19,Store 1,SP_F,New,"$32,096","$1,123",$756,Email Campaign,Sold,15,STK-01551,Chevrolet,Traverse,2025,3,9.7
2025-04-19,Store 1,SP_A,Used,"$16,763","$2,352","$1,180",CarGurus,Sold,8,STK-01552,Honda,Encore,2022,0,9.4
2025-04-19,Store 1,SP_H,New,"$34,720",$936,$802,Service Drive,Sold,43,STK-01553,Chevrolet,Traverse,2026,0,9.8
2025-04-19,Store 1,SP_F,Used,"$38,879","$1,902","$1,652",Phone,Sold,33,STK-01554,GMC,Terrain,2023,3,8.9
2025-04-19,Store 2,SP_A,New,"$56,545","$1,543","$1,271",Repeat Customer,Sold,6,STK-01555,Cadillac,Ridgeline,2025,2,8.4
2025-04-19,Store 2,SP_B,New,"$58,337",$692,"$1,526",Website,Lost,33,STK-01556,Toyota,Tacoma,2026,0,0
2025-04-19,Store 2,SP_G,New,"$42,823","$2,413","$1,885",CarGurus,Sold,11,STK-01557,GMC,Encore,2026,3,9
2025-04-19,Store 2,SP_D,New,"$64,885",$872,"$1,016",Website,Sold,12,STK-01558,Cadillac,CR-V,2024,1,9.4
2025-04-19,Store 2,SP_F,New,"$30,139","$1,537","$1,569",AutoTrader,Sold,37,STK-01559,Cadillac,XT5,2026,0,9.7
2025-04-19,Store 2,SP_I,Used,"$36,151","$2,789","$1,497",Email Campaign,Pending,13,STK-01560,Ford,Explorer,2019,0,0
2025-04-19,Store 3,SP_H,New,"$55,367",$918,"$1,144",Walk-In,Pending,25,STK-01561,Toyota,RAV4,2025,0,0
2025-04-19,Store 3,SP_I,New,"$43,272","$1,273","$1,658",Facebook,Sold,45,STK-01562,GMC,CR-V,2026,0,8.6
2025-04-19,Store 3,SP_C,New,"$53,173","$1,871","$1,461",Service Drive,Sold,35,STK-01563,Honda,Ridgeline,2025,4,9.4
2025-04-19,Store 3,SP_D,Used,"$17,552",$-709,$718,Email Campaign,Pending,30,STK-01564,Toyota,Tacoma,2022,0,0
2025-04-19,Store 3,SP_G,Used,"$17,144",$-525,$710,Website,Pending,49,STK-01565,GMC,Terrain,2024,0,0
2025-04-19,Store 3,SP_C,Used,"$27,602","$2,599",$804,Referral,Sold,26,STK-01566,Toyota,Highlander,2024,3,9.7
2025-04-19,Store 3,SP_H,New,"$66,482","$2,213","$1,611",Repeat Customer,Sold,22,STK-01567,Ford,Bronco,2024,0,9.4
2025-04-19,Store 3,SP_H,Used,"$27,641","$1,999","$1,941",AutoTrader,Pending,2,STK-01568,Cadillac,XT5,2022,0,0
2025-04-19,Store 3,SP_G,New,"$50,734",$712,"$1,517",Walk-In,Sold,22,STK-01569,Chevrolet,Silverado,2026,2,9.5
2025-04-19,Store 3,SP_A,Used,"$14,517","$3,512",$882,Service Drive,Lost,55,STK-01570,Toyota,Tacoma,2020,0,0
2025-04-19,Store 4,SP_E,New,"$38,068",$467,$969,Phone,Lost,45,STK-01571,GMC,Encore,2026,0,0
2025-04-19,Store 4,SP_H,Used,"$28,650",$412,"$1,750",Walk-In,Sold,106,STK-01572,Honda,Pilot,2021,4,9.3
2025-04-19,Store 4,SP_J,New,"$33,982",$299,"$1,329",Facebook,Sold,49,STK-01573,Ford,Explorer,2025,3,8.9
2025-04-19,Store 4,SP_A,New,"$35,158",$144,"$1,362",Email Campaign,Lost,18,STK-01574,Ford,Bronco,2024,0,0
2025-04-19,Store 4,SP_F,Used,"$40,260",$855,"$1,098",Phone,Sold,31,STK-01575,Toyota,Tacoma,2019,1,9
2025-04-19,Store 4,SP_A,Used,"$39,259",$313,$955,AutoTrader,Sold,3,STK-01576,GMC,Encore,2022,3,8.2
2025-04-19,Store 4,SP_J,New,"$42,965",$431,"$1,356",Phone,Sold,48,STK-01577,Chevrolet,Equinox,2024,3,8.7
2025-04-19,Store 5,SP_G,New,"$43,321","$1,301","$1,152",Facebook,Lost,53,STK-01578,Cadillac,Pilot,2025,0,0
2025-04-19,Store 5,SP_D,New,"$36,740","$1,385","$1,334",Referral,Sold,40,STK-01579,Cadillac,CR-V,2025,3,9.6
2025-04-19,Store 5,SP_H,Used,"$36,647","$3,197","$1,430",Facebook,Sold,26,STK-01580,Honda,Ridgeline,2020,2,9.3
2025-04-19,Store 5,SP_G,New,"$41,824","$1,763","$1,182",Phone,Sold,14,STK-01581,Toyota,Camry,2024,2,9.8
2025-04-19,Store 5,SP_A,New,"$67,851","$2,391",$734,Website,Lost,53,STK-01582,Buick,Pilot,2024,0,0
2025-04-19,Store 6,SP_A,New,"$32,714","$1,518","$1,633",Website,Lost,26,STK-01583,Buick,Encore,2025,0,0
2025-04-19,Store 6,SP_J,Used,"$41,754","$2,748",$993,Referral,Sold,5,STK-01584,Honda,Ridgeline,2019,2,9.9
2025-04-19,Store 6,SP_E,New,"$49,306","$1,480","$1,138",Walk-In,Pending,19,STK-01585,Buick,XT5,2026,0,0
2025-04-19,Store 7,SP_F,New,"$65,897","$2,187","$1,888",Phone,Pending,53,STK-01586,Chevrolet,Silverado,2024,0,0
2025-04-19,Store 7,SP_C,Used,"$38,107","$2,338","$1,038",Website,Sold,19,STK-01587,Toyota,Highlander,2023,4,8.5
2025-04-19,Store 7,SP_C,New,"$32,392",$884,"$1,510",CarGurus,Lost,37,STK-01588,GMC,Ridgeline,2024,0,0
2025-04-19,Store 7,SP_A,New,"$55,367","$2,270","$1,578",CarGurus,Lost,16,STK-01589,Chevrolet,Silverado,2026,0,0
2025-04-19,Store 7,SP_A,New,"$66,485","$2,138",$790,CarGurus,Pending,51,STK-01590,Ford,Explorer,2025,0,0
2025-04-19,Store 7,SP_A,Used,"$22,280","$3,529","$1,145",CarGurus,Lost,6,STK-01591,GMC,Accord,2019,0,0
2025-04-19,Store 7,SP_B,Used,"$31,653","$2,995","$1,291",CarGurus,Lost,2,STK-01592,Chevrolet,Silverado,2022,0,0
2025-04-19,Store 7,SP_E,New,"$60,534",$620,"$1,664",Facebook,Sold,80,STK-01593,GMC,Terrain,2026,1,8.6
2025-04-19,Store 8,SP_A,New,"$54,764","$1,256","$1,402",Phone,Lost,23,STK-01594,Toyota,Tacoma,2025,0,0
2025-04-19,Store 8,SP_A,Used,"$37,295","$1,570",$818,Facebook,Lost,27,STK-01595,Cadillac,Ridgeline,2022,0,0
2025-04-19,Store 8,SP_A,Used,"$34,820","$2,040","$1,787",Repeat Customer,Pending,15,STK-01596,Buick,Ridgeline,2022,0,0
2025-04-19,Store 8,SP_F,Used,"$31,956","$3,690","$1,595",Service Drive,Sold,8,STK-01597,Buick,CR-V,2023,4,9.4
2025-04-19,Store 8,SP_H,New,"$31,216","$1,269",$979,Website,Pending,11,STK-01598,Cadillac,Pilot,2024,0,0
2025-04-19,Store 8,SP_I,New,"$48,221","$1,362","$1,747",Website,Lost,54,STK-01599,Ford,Escape,2024,0,0
2025-04-19,Store 9,SP_J,New,"$41,226","$1,379","$1,963",AutoTrader,Sold,21,STK-01600,Honda,Terrain,2025,2,8.7
2025-04-19,Store 9,SP_G,Used,"$37,800","$1,763","$1,266",Email Campaign,Lost,17,STK-01601,GMC,Pilot,2021,0,0
2025-04-19,Store 9,SP_A,Used,"$27,409","$1,506","$1,712",CarGurus,Sold,53,STK-01602,Toyota,Highlander,2024,1,9.3
2025-04-19,Store 9,SP_E,New,"$52,857","$1,327","$1,907",Referral,Pending,35,STK-01603,Toyota,Camry,2026,0,0
2025-04-19,Store 9,SP_J,Used,"$12,384","$3,373","$1,386",Website,Pending,41,STK-01604,Honda,XT5,2020,0,0
2025-04-19,Store 9,SP_F,New,"$32,314","$1,537","$1,409",Phone,Pending,30,STK-01605,Ford,Bronco,2026,0,0
2025-04-19,Store 9,SP_H,New,"$50,786","$1,762","$1,221",AutoTrader,Pending,30,STK-01606,Buick,CR-V,2025,0,0
2025-04-19,Store 9,SP_J,New,"$67,490",$906,"$1,881",Walk-In,Lost,48,STK-01607,Cadillac,Envision,2024,0,0
2025-04-19,Store 9,SP_H,New,"$29,046","$2,565","$1,878",Facebook,Pending,7,STK-01608,Toyota,RAV4,2026,0,0
2025-04-19,Store 10,SP_C,Used,"$32,448","$2,406","$1,014",CarGurus,Lost,63,STK-01609,Ford,F-150,2024,0,0
2025-04-19,Store 10,SP_B,Used,"$24,023","$1,535","$1,402",Facebook,Pending,2,STK-01610,Buick,Pilot,2024,0,0
2025-04-19,Store 10,SP_G,Used,"$40,681","$3,677",$869,Website,Lost,71,STK-01611,Buick,Terrain,2020,0,0
2025-04-19,Store 10,SP_G,Used,"$28,438","$1,915","$1,704",AutoTrader,Sold,16,STK-01612,GMC,Ridgeline,2023,3,9.4
2025-04-19,Store 10,SP_B,Used,"$21,047","$3,068","$1,874",Referral,Sold,55,STK-01613,Chevrolet,Silverado,2020,2,8.1
2025-04-19,Store 10,SP_B,Used,"$23,840","$1,454",$904,Repeat Customer,Sold,3,STK-01614,Toyota,Highlander,2019,1,8.7
2025-04-19,Store 10,SP_H,Used,"$14,832","$2,499","$1,994",Service Drive,Lost,37,STK-01615,Toyota,RAV4,2021,0,0
2025-04-19,Store 10,SP_E,Used,"$26,718","$3,238","$1,891",Repeat Customer,Sold,39,STK-01616,Cadillac,CR-V,2022,4,8.5
2025-04-19,Store 10,SP_C,New,"$53,334",$707,"$1,163",CarGurus,Pending,6,STK-01617,Ford,Escape,2024,0,0
2025-04-19,Store 10,SP_I,New,"$38,517","$1,627","$1,092",Repeat Customer,Lost,26,STK-01618,Toyota,Highlander,2025,0,0
2025-04-19,Store 11,SP_J,Used,"$35,136","$1,908",$470,AutoTrader,Lost,36,STK-01619,Toyota,RAV4,2020,0,0
2025-04-19,Store 11,SP_G,New,"$37,353","$1,208",$146,Service Drive,Sold,23,STK-01620,Buick,CR-V,2024,4,9
2025-04-19,Store 11,SP_I,New,"$61,403","$1,191",$187,Email Campaign,Sold,48,STK-01621,Chevrolet,Traverse,2026,2,9.6
2025-04-19,Store 12,SP_F,Used,"$37,574","$3,225","$2,143",Referral,Pending,35,STK-01622,GMC,Ridgeline,2023,0,0
2025-04-19,Store 12,SP_D,Used,"$34,887","$2,493","$1,658",Referral,Sold,29,STK-01623,Chevrolet,Traverse,2024,2,8.3
2025-04-19,Store 12,SP_J,New,"$63,516",$946,"$1,179",Repeat Customer,Pending,54,STK-01624,GMC,CR-V,2026,0,0
2025-04-20,Store 1,SP_C,Used,"$25,744","$1,584","$1,800",Referral,Lost,5,STK-01625,GMC,XT5,2023,0,0
2025-04-20,Store 1,SP_C,Used,"$35,892","$2,559","$1,047",Email Campaign,Pending,10,STK-01626,Ford,F-150,2022,0,0
2025-04-20,Store 1,SP_D,New,"$49,611","$1,120","$1,708",AutoTrader,Lost,47,STK-01627,Toyota,RAV4,2026,0,0
2025-04-20,Store 1,SP_J,New,"$66,308","$2,337","$1,189",Service Drive,Sold,109,STK-01628,Ford,Explorer,2024,1,8.5
2025-04-20,Store 1,SP_J,New,"$37,200","$1,171","$1,632",Repeat Customer,Lost,5,STK-01629,Chevrolet,Tahoe,2026,0,0
2025-04-20,Store 1,SP_H,Used,"$40,729","$1,621","$1,084",AutoTrader,Sold,50,STK-01630,Toyota,Tacoma,2022,4,8.4
2025-04-20,Store 1,SP_A,New,"$46,403",$611,"$1,261",Facebook,Pending,38,STK-01631,Ford,Explorer,2024,0,0
2025-04-20,Store 1,SP_B,New,"$65,810","$2,302",$958,Phone,Sold,18,STK-01632,Buick,XT5,2024,4,8.4
2025-04-20,Store 1,SP_E,New,"$62,963","$2,124",$877,AutoTrader,Sold,93,STK-01633,Cadillac,Ridgeline,2024,4,8.9
2025-04-20,Store 1,SP_J,Used,"$28,831","$2,341","$1,047",AutoTrader,Sold,9,STK-01634,Chevrolet,Traverse,2023,2,9.3
2025-04-20,Store 1,SP_E,Used,"$36,055","$1,944","$1,336",Referral,Lost,45,STK-01635,Toyota,RAV4,2020,0,0
2025-04-20,Store 1,SP_I,New,"$43,866","$2,002",$889,Email Campaign,Sold,117,STK-01636,GMC,Ridgeline,2024,0,8.7
2025-04-20,Store 2,SP_G,New,"$46,936","$1,075","$1,505",Website,Sold,38,STK-01637,Buick,Encore,2025,1,8.9
2025-04-20,Store 2,SP_A,Used,"$15,450","$3,021","$1,756",Referral,Sold,3,STK-01638,GMC,Pilot,2022,3,9.8
2025-04-20,Store 2,SP_C,New,"$45,376","$1,408","$1,049",Facebook,Pending,49,STK-01639,Buick,Encore,2024,0,0
2025-04-20,Store 2,SP_E,Used,"$26,048","$3,662",$999,CarGurus,Lost,43,STK-01640,Buick,CR-V,2019,0,0
2025-04-20,Store 2,SP_B,Used,"$19,750","$1,689",$940,Walk-In,Pending,37,STK-01641,Honda,Pilot,2019,0,0
2025-04-20,Store 2,SP_A,Used,"$32,769","$3,570","$1,281",Walk-In,Lost,25,STK-01642,Cadillac,Ridgeline,2019,0,0
2025-04-20,Store 2,SP_J,New,"$40,550",$889,"$1,549",Email Campaign,Sold,11,STK-01643,Chevrolet,Equinox,2025,0,8.1
2025-04-20,Store 2,SP_E,New,"$61,650","$1,491","$1,287",Walk-In,Sold,40,STK-01644,Ford,Bronco,2024,4,9.2
2025-04-20,Store 2,SP_E,New,"$63,447","$2,020","$1,755",Repeat Customer,Pending,54,STK-01645,Buick,Pilot,2025,0,0
2025-04-20,Store 2,SP_E,Used,"$41,502","$2,494","$1,189",Service Drive,Lost,6,STK-01646,Buick,Pilot,2019,0,0
2025-04-20,Store 3,SP_G,New,"$57,571",$621,$758,Website,Sold,42,STK-01647,Chevrolet,Tahoe,2026,3,8.2
2025-04-20,Store 3,SP_J,New,"$56,631",$795,$937,Facebook,Sold,19,STK-01648,Ford,Escape,2025,2,8.3
2025-04-20,Store 3,SP_B,New,"$43,185",$-743,$564,Email Campaign,Sold,13,STK-01649,Buick,XT5,2026,2,8.5
2025-04-20,Store 3,SP_E,New,"$59,378","$2,504","$1,676",CarGurus,Sold,50,STK-01650,Buick,XT5,2024,4,9.8
2025-04-20,Store 3,SP_A,New,"$33,506","$1,170","$1,537",CarGurus,Pending,42,STK-01651,GMC,Ridgeline,2024,0,0
2025-04-20,Store 3,SP_F,New,"$57,064","$1,135",$834,Email Campaign,Pending,3,STK-01652,Honda,Envision,2025,0,0
2025-04-20,Store 3,SP_I,Used,"$16,390","$2,062","$1,192",Website,Pending,40,STK-01653,Honda,XT5,2024,0,0
2025-04-20,Store 3,SP_I,New,"$28,545","$2,212","$1,337",Referral,Lost,40,STK-01654,Honda,XT5,2024,0,0
2025-04-20,Store 3,SP_H,Used,"$31,038","$3,292","$1,906",AutoTrader,Sold,13,STK-01655,Honda,XT5,2020,1,9.7
2025-04-20,Store 3,SP_F,Used,"$39,843","$2,706","$1,927",Website,Sold,5,STK-01656,Chevrolet,Silverado,2022,0,8.8
2025-04-20,Store 3,SP_J,Used,"$24,844","$2,246","$1,433",Email Campaign,Sold,21,STK-01657,Buick,CR-V,2024,2,8.9
2025-04-20,Store 3,SP_H,Used,"$13,860","$2,625","$1,849",Service Drive,Pending,28,STK-01658,Ford,Escape,2021,0,0
2025-04-20,Store 4,SP_G,New,"$62,865",$466,"$1,729",Repeat Customer,Sold,26,STK-01659,Toyota,Highlander,2026,3,8.1
2025-04-20,Store 4,SP_C,New,"$57,022",$588,$796,CarGurus,Sold,18,STK-01660,GMC,Terrain,2025,0,8.7
2025-04-20,Store 4,SP_A,New,"$37,836",$156,"$1,760",CarGurus,Sold,1,STK-01661,Chevrolet,Tahoe,2026,3,8.5
2025-04-20,Store 4,SP_C,New,"$33,051",$198,"$1,272",Referral,Lost,12,STK-01662,Honda,Accord,2025,0,0
2025-04-20,Store 4,SP_D,New,"$47,180",$509,"$1,594",Service Drive,Sold,43,STK-01663,GMC,Terrain,2024,0,8.9
2025-04-20,Store 4,SP_B,Used,"$22,656",$234,$919,Facebook,Sold,15,STK-01664,Cadillac,Envision,2019,2,8.9
2025-04-20,Store 4,SP_I,New,"$50,003",$213,"$1,456",CarGurus,Sold,43,STK-01665,Chevrolet,Tahoe,2024,4,9.8
2025-04-20,Store 4,SP_I,Used,"$20,214",$743,"$1,717",Email Campaign,Sold,54,STK-01666,Toyota,Camry,2022,4,9.1
2025-04-20,Store 4,SP_G,New,"$37,570",$562,"$1,105",Email Campaign,Sold,8,STK-01667,GMC,Pilot,2026,1,8.9
2025-04-20,Store 4,SP_I,New,"$35,516",$279,"$1,781",CarGurus,Sold,52,STK-01668,Buick,Pilot,2026,3,8.4
2025-04-20,Store 4,SP_B,New,"$56,327",$339,"$1,438",Email Campaign,Sold,93,STK-01669,Chevrolet,Traverse,2024,3,8.4
2025-04-20,Store 4,SP_F,New,"$54,753",$237,"$1,675",AutoTrader,Lost,48,STK-01670,Toyota,Highlander,2025,0,0
2025-04-20,Store 4,SP_H,New,"$36,710",$319,$770,CarGurus,Lost,55,STK-01671,Ford,F-150,2026,0,0
2025-04-20,Store 4,SP_H,Used,"$38,694",$442,"$1,521",Repeat Customer,Pending,29,STK-01672,Cadillac,Terrain,2020,0,0
2025-04-20,Store 5,SP_C,Used,"$26,824","$1,847","$1,703",Facebook,Pending,53,STK-01673,GMC,Encore,2020,0,0
2025-04-20,Store 5,SP_A,Used,"$41,177","$2,406","$1,155",AutoTrader,Lost,32,STK-01674,Honda,Accord,2023,0,0
2025-04-20,Store 5,SP_A,Used,"$32,701","$2,999","$1,620",Walk-In,Lost,47,STK-01675,Chevrolet,Silverado,2024,0,0
2025-04-20,Store 5,SP_F,New,"$47,188","$1,398","$1,649",Facebook,Pending,16,STK-01676,Buick,CR-V,2024,0,0
2025-04-20,Store 5,SP_J,New,"$48,943","$2,448","$1,385",Repeat Customer,Pending,3,STK-01677,Ford,Escape,2026,0,0
2025-04-20,Store 5,SP_A,New,"$45,016","$1,118","$1,042",Facebook,Pending,54,STK-01678,Honda,CR-V,2025,0,0
2025-04-20,Store 5,SP_J,New,"$39,335","$1,852","$1,878",Service Drive,Pending,30,STK-01679,Toyota,RAV4,2024,0,0
2025-04-20,Store 5,SP_D,New,"$28,356","$2,566","$1,621",Walk-In,Sold,48,STK-01680,Honda,Ridgeline,2026,2,8.3
2025-04-20,Store 5,SP_C,New,"$54,321","$1,329",$946,Email Campaign,Sold,30,STK-01681,Honda,CR-V,2026,0,9.6
2025-04-20,Store 5,SP_I,New,"$31,322",$612,$973,Phone,Sold,45,STK-01682,Ford,Explorer,2025,4,8.4
2025-04-20,Store 5,SP_H,Used,"$17,511","$2,009","$1,232",Phone,Lost,31,STK-01683,Ford,F-150,2021,0,0
2025-04-20,Store 5,SP_B,New,"$58,022",$985,$733,Walk-In,Pending,37,STK-01684,Toyota,RAV4,2024,0,0
2025-04-20,Store 6,SP_F,Used,"$20,186","$3,115","$1,274",Website,Lost,19,STK-01685,Buick,Terrain,2023,0,0
2025-04-20,Store 6,SP_G,Used,"$23,708","$3,432","$1,678",Email Campaign,Pending,28,STK-01686,Toyota,Highlander,2021,0,0
2025-04-20,Store 6,SP_G,Used,"$17,295","$2,333","$1,575",Service Drive,Lost,38,STK-01687,Ford,Escape,2024,0,0
2025-04-20,Store 6,SP_C,New,"$44,948","$1,575",$948,Facebook,Pending,45,STK-01688,Ford,F-150,2025,0,0
2025-04-20,Store 6,SP_C,New,"$37,787","$2,032","$1,642",Repeat Customer,Sold,16,STK-01689,Buick,Envision,2025,2,8.9
2025-04-20,Store 6,SP_I,Used,"$33,141","$2,249","$1,866",Phone,Lost,27,STK-01690,Ford,Escape,2022,0,0
2025-04-20,Store 6,SP_F,New,"$32,608",$639,"$1,487",Phone,Sold,29,STK-01691,GMC,Ridgeline,2026,0,8.3
2025-04-20,Store 6,SP_I,Used,"$24,929","$2,264","$1,299",Walk-In,Lost,15,STK-01692,Toyota,Camry,2022,0,0
2025-04-20,Store 7,SP_C,Used,"$31,276","$3,212","$2,076",CarGurus,Pending,113,STK-01693,Buick,Encore,2020,0,0
2025-04-20,Store 7,SP_A,Used,"$38,964","$3,171","$1,505",CarGurus,Lost,100,STK-01694,Buick,Pilot,2021,0,0
2025-04-20,Store 7,SP_A,New,"$31,409","$2,569",$871,CarGurus,Lost,29,STK-01695,Chevrolet,Tahoe,2025,0,0
2025-04-20,Store 7,SP_D,Used,"$27,792","$2,162","$1,145",Repeat Customer,Sold,54,STK-01696,Buick,Encore,2019,0,8.1
2025-04-20,Store 7,SP_E,New,"$60,518","$2,312","$1,939",CarGurus,Lost,35,STK-01697,Ford,Escape,2024,0,0
2025-04-20,Store 7,SP_D,New,"$44,483",$918,"$1,685",CarGurus,Sold,10,STK-01698,Ford,Bronco,2026,2,8.6
2025-04-20,Store 8,SP_G,Used,"$32,942","$2,892",$967,Walk-In,Sold,52,STK-01699,Buick,Envision,2023,4,8.2
2025-04-20,Store 8,SP_G,Used,"$29,328","$2,921",$860,Email Campaign,Sold,40,STK-01700,Toyota,RAV4,2021,4,8.4
2025-04-20,Store 8,SP_H,Used,"$14,443","$3,443","$1,467",Walk-In,Lost,17,STK-01701,Honda,Accord,2022,0,0
