date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-07-27,Store 6,SP_G,New,"$70,930","$1,528",$672,Email Campaign,Lost,41,STK-03289,Honda,Bronco,2025,0,8.1
2025-07-27,Store 7,SP_D,Used,"$32,023","$2,926",$448,Phone,Pending,27,STK-03290,Honda,Tahoe,2022,0,0
2025-07-27,Store 8,SP_B,New,"$32,760","$2,253",$789,Email Campaign,Lost,12,STK-03291,Toyota,Sierra,2025,0,0
2025-07-27,Store 8,SP_C,Used,"$33,129","$2,138","$1,824",CarGurus,Sold,91,STK-03292,Cadillac,Accord,2019,0,9.1
2025-07-27,Store 9,SP_J,Used,"$18,777","$3,188",$451,Repeat Customer,Pending,74,STK-03293,Buick,Escape,2022,0,9.5
2025-07-27,Store 9,SP_I,Used,"$29,006","$3,364",$456,Repeat Customer,Lost,62,STK-03294,Chevrolet,Highlander,2023,0,0
2025-07-28,Store 1,SP_B,Used,"$39,593","$1,212","$1,813",Email Campaign,Pending,59,STK-03295,Chevrolet,Camry,2019,0,9.6
2025-07-28,Store 1,SP_E,Used,"$46,690","$2,182","$2,076",Website,Pending,101,STK-03296,GMC,Pilot,2022,0,8.8
2025-07-28,Store 10,SP_F,New,"$72,720",$800,"$1,884",Phone,Pending,58,STK-03297,Chevrolet,Tahoe,2026,0,0
2025-07-28,Store 11,SP_C,Used,"$26,714","$1,564","$1,655",Service Drive,Sold,63,STK-03298,Ford,Camry,2023,4,9.8
2025-07-28,Store 11,SP_H,New,"$68,890",$838,$499,Facebook,Sold,119,STK-03299,Chevrolet,Bronco,2024,1,8.8
2025-07-28,Store 12,SP_H,Used,"$41,972","$1,967","$1,104",Service Drive,Sold,8,STK-03300,Toyota,Accord,2022,3,9.2
2025-07-28,Store 2,SP_A,New,"$71,485",$962,"$1,438",Facebook,Lost,75,STK-03301,Cadillac,Equinox,2026,0,0
2025-07-28,Store 2,SP_G,New,"$37,682","$3,668","$1,534",Walk-In,Sold,55,STK-03302,Ford,Yukon,2024,4,9.1
2025-07-28,Store 3,SP_J,New,"$22,436","$3,279","$1,745",Repeat Customer,Sold,54,STK-03303,Honda,Bronco,2026,2,9.3
2025-07-28,Store 3,SP_J,New,"$55,538",$607,$997,Phone,Pending,86,STK-03304,Toyota,Bronco,2026,0,0
2025-07-28,Store 4,SP_J,Used,"$47,441","$2,161",$480,Facebook,Lost,5,STK-03305,Chevrolet,Malibu,2021,0,0
2025-07-28,Store 5,SP_E,New,"$70,533","$1,751",$640,Website,Sold,10,STK-03306,Toyota,Malibu,2025,2,9.8
2025-07-28,Store 5,SP_B,Used,"$44,860","$2,983","$1,861",Facebook,Lost,71,STK-03307,Ford,Yukon,2023,0,9.4
2025-07-28,Store 5,SP_A,New,"$32,616","$2,685","$1,315",CarGurus,Sold,95,STK-03308,GMC,Yukon,2025,3,8.1
2025-07-28,Store 5,SP_I,New,"$63,021","$1,415","$1,451",Repeat Customer,Sold,106,STK-03309,Honda,CR-V,2024,3,9.5
2025-07-28,Store 5,SP_H,Used,"$14,317","$2,752",$957,Phone,Sold,76,STK-03310,Chevrolet,Highlander,2021,1,8.5
2025-07-28,Store 5,SP_H,New,"$63,359","$3,181","$1,764",Email Campaign,Pending,43,STK-03311,Honda,RAV4,2024,0,0
2025-07-28,Store 5,SP_D,Used,"$17,137",$810,"$1,495",Repeat Customer,Lost,123,STK-03312,Cadillac,Escape,2019,0,0
2025-07-28,Store 7,SP_B,Used,"$36,496","$3,745","$1,029",CarGurus,Lost,17,STK-03313,Buick,Silverado,2021,0,8.9
2025-07-28,Store 7,SP_F,Used,"$46,392","$2,406",$660,Website,Sold,115,STK-03314,Toyota,Sierra,2019,3,8.7
2025-07-28,Store 7,SP_G,New,"$49,691","$3,573","$1,731",Phone,Sold,27,STK-03315,Honda,Tahoe,2025,1,8.8
2025-07-28,Store 7,SP_E,New,"$49,988","$2,740",$738,Referral,Sold,51,STK-03316,Chevrolet,Malibu,2024,3,9.2
2025-07-28,Store 8,SP_G,New,"$41,983","$1,572","$2,026",Referral,Pending,102,STK-03317,Toyota,Silverado,2025,0,0
2025-07-28,Store 9,SP_B,New,"$53,157","$1,968","$1,265",Referral,Pending,84,STK-03318,Cadillac,Malibu,2024,0,0
2025-07-28,Store 9,SP_A,New,"$26,156","$2,890","$1,974",Repeat Customer,Sold,107,STK-03319,Chevrolet,F-150,2026,2,9.5
2025-07-29,Store 1,SP_A,Used,"$46,056","$2,814","$1,003",Email Campaign,Sold,117,STK-03320,Honda,Tahoe,2023,2,9.8
2025-07-29,Store 1,SP_E,New,"$65,487","$3,365","$1,510",Email Campaign,Sold,61,STK-03321,Chevrolet,Traverse,2025,2,9.2
2025-07-29,Store 1,SP_H,New,"$63,851","$1,047","$1,459",Facebook,Lost,87,STK-03322,Ford,RAV4,2026,0,0
2025-07-29,Store 1,SP_B,New,"$58,666","$3,409","$1,023",Phone,Pending,59,STK-03323,Buick,Envision,2026,0,0
2025-07-29,Store 1,SP_I,Used,"$33,544","$2,427","$1,702",Walk-In,Sold,128,STK-03324,GMC,Escape,2022,2,8.5
2025-07-29,Store 10,SP_J,New,"$28,335","$1,278",$382,AutoTrader,Pending,98,STK-03325,Ford,CR-V,2024,0,8.2
2025-07-29,Store 10,SP_C,New,"$61,280","$2,662","$1,411",CarGurus,Sold,99,STK-03326,Buick,CR-V,2024,0,9.6
2025-07-29,Store 11,SP_D,Used,"$24,830","$1,454","$2,089",Facebook,Sold,77,STK-03327,Buick,F-150,2021,1,10.0
2025-07-29,Store 11,SP_I,New,"$27,280","$3,520","$1,241",AutoTrader,Sold,55,STK-03328,Toyota,Pilot,2026,1,8.2
2025-07-29,Store 11,SP_E,New,"$54,433","$2,990",$838,CarGurus,Sold,106,STK-03329,Honda,Terrain,2024,2,8.0
2025-07-29,Store 11,SP_F,New,"$62,548","$1,515","$1,088",Phone,Pending,63,STK-03330,Ford,Escape,2025,0,0
2025-07-29,Store 11,SP_I,Used,"$24,831","$1,113","$1,805",Repeat Customer,Sold,32,STK-03331,Toyota,Highlander,2024,3,8.8
2025-07-29,Store 11,SP_H,New,"$61,116","$3,518","$1,964",Repeat Customer,Sold,118,STK-03332,Ford,Terrain,2024,0,8.8
2025-07-29,Store 11,SP_E,New,"$50,365","$2,472","$1,645",Email Campaign,Pending,92,STK-03333,Chevrolet,Highlander,2025,0,0
2025-07-29,Store 11,SP_E,New,"$25,087","$3,732","$1,816",Repeat Customer,Pending,42,STK-03334,Buick,CR-V,2025,0,9.3
2025-07-29,Store 12,SP_D,Used,"$24,716",$912,"$1,291",Email Campaign,Pending,81,STK-03335,Toyota,Camry,2021,0,9.3
2025-07-29,Store 2,SP_J,Used,"$12,550","$3,025",$902,Facebook,Sold,87,STK-03336,Ford,Traverse,2022,3,8.2
2025-07-29,Store 3,SP_H,New,"$40,719","$2,550","$1,700",Referral,Pending,85,STK-03337,GMC,Camry,2025,0,10.0
2025-07-29,Store 3,SP_F,New,"$52,908","$2,371",$696,Email Campaign,Sold,61,STK-03338,Ford,RAV4,2026,2,9.2
2025-07-29,Store 4,SP_J,Used,"$26,561","$2,317","$1,550",Facebook,Sold,115,STK-03339,Cadillac,Highlander,2023,1,9.8
2025-07-29,Store 4,SP_A,New,"$33,103","$1,885","$1,874",Email Campaign,Sold,107,STK-03340,Chevrolet,Highlander,2024,0,9.8
2025-07-29,Store 4,SP_H,New,"$41,959","$3,650",$662,Phone,Sold,105,STK-03341,Toyota,Traverse,2024,4,9.1
2025-07-29,Store 5,SP_G,New,"$47,611","$1,700","$1,746",Repeat Customer,Sold,130,STK-03342,Chevrolet,Pilot,2025,4,9.5
2025-07-29,Store 6,SP_E,New,"$29,585","$2,942",$982,Repeat Customer,Sold,20,STK-03343,Ford,Equinox,2026,1,9.6
2025-07-29,Store 6,SP_J,Used,"$12,565","$3,268","$1,907",Repeat Customer,Sold,122,STK-03344,Ford,Bronco,2020,2,9.0
2025-07-29,Store 7,SP_D,New,"$63,424","$2,685","$1,866",AutoTrader,Sold,66,STK-03345,Chevrolet,Yukon,2026,0,9.7
2025-07-29,Store 7,SP_F,New,"$60,823","$1,206","$1,203",Repeat Customer,Pending,86,STK-03346,GMC,Camry,2026,0,0
2025-07-29,Store 7,SP_E,Used,"$12,361","$3,028","$1,768",Walk-In,Sold,98,STK-03347,Ford,Malibu,2022,0,8.1
2025-07-29,Store 8,SP_D,New,"$74,704","$3,256",$626,CarGurus,Sold,96,STK-03348,Chevrolet,Camry,2024,2,8.7
2025-07-29,Store 8,SP_J,New,"$74,457",$856,"$1,171",AutoTrader,Sold,19,STK-03349,Buick,Traverse,2025,0,8.5
2025-07-29,Store 9,SP_C,Used,"$40,282","$3,334",$368,Facebook,Lost,107,STK-03350,Honda,Encore,2020,0,8.5
2025-07-29,Store 9,SP_A,New,"$28,558","$1,202","$1,388",Phone,Pending,96,STK-03351,Cadillac,Tahoe,2026,0,0
2025-07-29,Store 9,SP_G,Used,"$25,377","$3,273","$1,751",Referral,Sold,99,STK-03352,Toyota,Malibu,2022,3,8.6
2025-07-30,Store 1,SP_C,New,"$54,851","$2,131",$786,Service Drive,Sold,59,STK-03353,Buick,CR-V,2025,1,9.7
2025-07-30,Store 1,SP_D,Used,"$46,318","$3,445",$754,Phone,Sold,42,STK-03354,Cadillac,Camry,2019,3,9.9
2025-07-30,Store 1,SP_E,New,"$22,437",$554,$895,Service Drive,Sold,94,STK-03355,Toyota,Bronco,2026,2,8.6
2025-07-30,Store 1,SP_A,Used,"$22,377","$1,427","$1,956",Email Campaign,Sold,62,STK-03356,Buick,Encore,2022,2,10.0
2025-07-30,Store 1,SP_H,Used,"$31,789","$2,910","$1,942",Facebook,Sold,117,STK-03357,Chevrolet,Highlander,2023,2,8.6
2025-07-30,Store 11,SP_H,New,"$42,923","$2,950","$1,160",Facebook,Pending,16,STK-03358,Buick,Highlander,2025,0,0
2025-07-30,Store 11,SP_D,New,"$66,162","$3,263","$1,227",Phone,Pending,37,STK-03359,GMC,Tahoe,2025,0,0
2025-07-30,Store 12,SP_C,Used,"$32,246","$1,746",$617,Walk-In,Sold,84,STK-03360,Buick,Yukon,2021,1,8.7
2025-07-30,Store 2,SP_F,New,"$38,400","$1,944","$2,004",Service Drive,Pending,58,STK-03361,Honda,Encore,2026,0,9.6
2025-07-30,Store 2,SP_B,New,"$70,087","$1,437","$2,178",Phone,Sold,57,STK-03362,Honda,Yukon,2025,1,8.9
2025-07-30,Store 2,SP_C,New,"$49,885","$1,481","$2,189",Referral,Sold,66,STK-03363,Ford,Bronco,2025,0,8.5
2025-07-30,Store 3,SP_J,New,"$37,025","$1,381",$670,CarGurus,Lost,41,STK-03364,Buick,Terrain,2024,0,0
2025-07-30,Store 3,SP_B,Used,"$40,344",$801,"$2,188",Repeat Customer,Sold,109,STK-03365,Chevrolet,Traverse,2024,3,9.8
2025-07-30,Store 3,SP_C,New,"$67,964","$1,017","$1,587",Facebook,Pending,97,STK-03366,Ford,Highlander,2026,0,0
2025-07-30,Store 3,SP_I,New,"$50,731","$2,149","$1,856",Referral,Sold,85,STK-03367,Ford,Terrain,2025,1,9.9
2025-07-30,Store 3,SP_I,New,"$44,209","$2,906","$2,067",Phone,Sold,102,STK-03368,Ford,Sierra,2025,3,8.1
2025-07-30,Store 4,SP_I,New,"$74,282","$1,999","$1,769",Referral,Lost,107,STK-03369,GMC,CR-V,2025,0,8.3
2025-07-30,Store 4,SP_F,Used,"$13,674","$1,178","$1,838",Walk-In,Sold,39,STK-03370,Ford,Yukon,2020,1,8.6
2025-07-30,Store 4,SP_F,New,"$27,270",$732,"$1,161",Facebook,Sold,58,STK-03371,Honda,Camry,2026,3,9.6
2025-07-30,Store 4,SP_C,Used,"$14,444","$1,558","$1,565",Walk-In,Pending,30,STK-03372,GMC,CR-V,2021,0,0
2025-07-30,Store 4,SP_E,New,"$74,740","$1,185","$1,347",Website,Lost,39,STK-03373,Toyota,Highlander,2025,0,0
2025-07-30,Store 4,SP_G,Used,"$39,024","$1,412","$1,907",Website,Sold,73,STK-03374,Ford,Sierra,2020,0,8.7
2025-07-30,Store 4,SP_F,New,"$29,190","$1,632","$1,566",CarGurus,Pending,60,STK-03375,Toyota,Traverse,2025,0,0
2025-07-30,Store 5,SP_B,Used,"$44,835","$3,134","$1,454",Walk-In,Sold,127,STK-03376,Cadillac,RAV4,2019,3,9.3
2025-07-30,Store 5,SP_B,New,"$48,357","$2,185","$1,821",CarGurus,Sold,80,STK-03377,GMC,Malibu,2025,2,9.6
2025-07-30,Store 5,SP_G,Used,"$18,812","$1,840",$915,Repeat Customer,Sold,116,STK-03378,Toyota,Accord,2021,2,8.3
2025-07-30,Store 5,SP_I,New,"$71,945","$1,131","$1,560",Email Campaign,Pending,23,STK-03379,Toyota,RAV4,2025,0,9.1
2025-07-30,Store 6,SP_F,New,"$49,726","$1,341","$1,970",Walk-In,Lost,87,STK-03380,GMC,CR-V,2026,0,0
2025-07-30,Store 6,SP_F,Used,"$11,102","$3,630","$1,849",CarGurus,Sold,50,STK-03381,Buick,XT5,2022,3,9.6
2025-07-30,Store 6,SP_C,Used,"$13,458","$2,961",$779,Website,Sold,85,STK-03382,Ford,Accord,2022,1,9.9
2025-07-30,Store 6,SP_C,New,"$25,642","$2,019","$2,189",AutoTrader,Pending,57,STK-03383,Toyota,Tahoe,2025,0,0
2025-07-30,Store 7,SP_E,New,"$59,327","$3,396","$1,635",Facebook,Sold,54,STK-03384,GMC,Envision,2024,3,8.4
2025-07-30,Store 7,SP_C,Used,"$30,606","$3,467","$1,815",CarGurus,Lost,54,STK-03385,Ford,Accord,2021,0,0
2025-07-30,Store 7,SP_G,Used,"$16,522","$2,449","$1,458",Walk-In,Sold,3,STK-03386,GMC,F-150,2024,3,8.7
2025-07-30,Store 7,SP_A,New,"$42,177","$2,960","$2,046",Service Drive,Sold,71,STK-03387,Honda,F-150,2025,2,8.8
2025-07-30,Store 7,SP_C,Used,"$37,865","$3,052","$1,866",Service Drive,Sold,87,STK-03388,GMC,Sierra,2022,2,9.3
2025-07-30,Store 8,SP_B,New,"$73,034","$1,012",$989,Repeat Customer,Lost,98,STK-03389,Chevrolet,Tahoe,2025,0,0
2025-07-30,Store 8,SP_B,Used,"$47,362","$1,761","$1,656",Website,Lost,45,STK-03390,Buick,RAV4,2023,0,0
2025-07-30,Store 8,SP_D,Used,"$40,612","$3,703",$750,Service Drive,Pending,7,STK-03391,GMC,Equinox,2019,0,0
2025-07-30,Store 8,SP_B,New,"$31,344","$1,063",$648,Website,Sold,104,STK-03392,Buick,Traverse,2024,1,8.0
2025-07-30,Store 8,SP_I,New,"$56,354","$2,333","$1,329",Facebook,Sold,79,STK-03393,Chevrolet,XT5,2024,3,8.2
2025-07-30,Store 8,SP_C,New,"$35,263","$2,410","$1,153",Service Drive,Lost,48,STK-03394,Chevrolet,XT5,2025,0,0
2025-07-30,Store 8,SP_J,Used,"$44,489","$3,314","$2,106",Referral,Lost,110,STK-03395,Honda,Bronco,2024,0,0
2025-07-30,Store 9,SP_G,New,"$29,956","$2,927","$1,326",Referral,Lost,124,STK-03396,Chevrolet,Camry,2024,0,8.6
2025-07-30,Store 9,SP_B,Used,"$36,540","$1,196","$1,468",Walk-In,Sold,82,STK-03397,Cadillac,Malibu,2020,4,8.4
2025-07-31,Store 1,SP_F,New,"$31,017","$2,023","$1,106",Service Drive,Sold,38,STK-03398,GMC,Escape,2024,0,8.3
2025-07-31,Store 11,SP_B,New,"$58,188","$1,771","$2,017",CarGurus,Lost,115,STK-03399,Cadillac,Sierra,2026,0,8.7
2025-07-31,Store 11,SP_J,New,"$70,706","$2,588",$878,Phone,Lost,110,STK-03400,Ford,Tahoe,2024,0,0
2025-07-31,Store 12,SP_D,New,"$73,160","$1,165",$494,CarGurus,Sold,61,STK-03401,GMC,Equinox,2026,1,8.1
2025-07-31,Store 12,SP_I,Used,"$37,298","$1,552","$1,121",Website,Pending,58,STK-03402,Cadillac,Malibu,2024,0,0
2025-07-31,Store 2,SP_H,New,"$55,895","$3,291",$638,AutoTrader,Pending,129,STK-03403,Buick,Tahoe,2026,0,0
2025-07-31,Store 3,SP_A,Used,"$20,131","$1,564","$1,109",Repeat Customer,Sold,127,STK-03404,Buick,F-150,2022,3,9.2
2025-07-31,Store 4,SP_J,Used,"$15,254","$3,615","$2,200",Email Campaign,Pending,13,STK-03405,Honda,Terrain,2019,0,0
2025-07-31,Store 4,SP_D,Used,"$16,498","$1,399","$1,609",AutoTrader,Sold,124,STK-03406,Buick,Camry,2019,4,9.8
2025-07-31,Store 4,SP_D,Used,"$13,618",$458,"$2,076",AutoTrader,Lost,23,STK-03407,Buick,XT5,2021,0,0
2025-07-31,Store 4,SP_H,New,"$31,877","$3,600","$1,084",Repeat Customer,Sold,42,STK-03408,Honda,Bronco,2025,1,8.0
2025-07-31,Store 4,SP_B,New,"$64,082","$3,094",$340,Referral,Sold,7,STK-03409,Chevrolet,Escape,2025,4,9.1
2025-07-31,Store 4,SP_F,New,"$49,061",$682,"$2,114",Walk-In,Pending,63,STK-03410,Toyota,Malibu,2025,0,0
2025-07-31,Store 4,SP_I,Used,"$15,826",$432,"$1,400",Walk-In,Pending,66,STK-03411,Chevrolet,Yukon,2020,0,0
2025-07-31,Store 5,SP_I,New,"$33,733",$999,$586,Service Drive,Pending,45,STK-03412,Ford,Traverse,2026,0,8.6
2025-07-31,Store 5,SP_G,New,"$39,971",$995,$835,Website,Pending,55,STK-03413,Honda,Tahoe,2025,0,9.3
2025-07-31,Store 5,SP_F,New,"$53,508","$1,847","$1,860",Email Campaign,Pending,100,STK-03414,Honda,Silverado,2026,0,0
2025-07-31,Store 5,SP_F,Used,"$34,030","$3,748",$544,Service Drive,Sold,16,STK-03415,Chevrolet,Envision,2024,1,9.1
2025-07-31,Store 6,SP_I,New,"$25,659","$3,243","$2,101",Phone,Sold,127,STK-03416,Ford,Accord,2024,3,8.4
2025-07-31,Store 6,SP_F,New,"$71,973","$3,555","$1,883",Website,Sold,126,STK-03417,Cadillac,Encore,2024,4,9.2
2025-07-31,Store 6,SP_A,Used,"$20,642","$1,255",$598,Service Drive,Sold,41,STK-03418,Honda,Envision,2023,2,9.6
2025-07-31,Store 7,SP_B,New,"$35,611","$3,310","$2,140",CarGurus,Pending,5,STK-03419,Honda,Silverado,2025,0,9.0
2025-07-31,Store 7,SP_B,New,"$30,588","$1,205","$1,656",Website,Lost,86,STK-03420,GMC,Highlander,2025,0,0
2025-07-31,Store 7,SP_D,New,"$40,128",$534,$408,Service Drive,Lost,36,STK-03421,Toyota,Highlander,2024,0,0
2025-07-31,Store 7,SP_F,Used,"$35,059",$741,$329,CarGurus,Sold,83,STK-03422,Honda,Escape,2020,3,9.6
2025-07-31,Store 8,SP_D,New,"$71,657","$1,754",$512,CarGurus,Lost,110,STK-03423,Ford,Sierra,2024,0,0
2025-07-31,Store 8,SP_C,New,"$28,252","$2,386","$1,833",Referral,Pending,93,STK-03424,Honda,Highlander,2025,0,0
2025-07-31,Store 8,SP_E,New,"$49,846","$2,497",$573,Facebook,Sold,75,STK-03425,GMC,Camry,2025,2,9.3
2025-07-31,Store 9,SP_C,Used,"$21,482","$1,959","$1,509",Facebook,Pending,95,STK-03426,Cadillac,Terrain,2021,0,0
2025-07-31,Store 9,SP_J,New,"$40,197","$2,466",$419,Email Campaign,Sold,74,STK-03427,Ford,Sierra,2024,1,9.0
2025-07-31,Store 9,SP_F,New,"$63,000","$3,649",$902,Walk-In,Sold,129,STK-03428,Toyota,Silverado,2024,1,8.5
2025-07-31,Store 9,SP_D,New,"$64,095","$3,210",$581,Referral,Pending,34,STK-03429,Honda,Encore,2024,0,9.2
2025-07-31,Store 9,SP_C,New,"$44,102","$2,390","$2,114",Referral,Lost,128,STK-03430,GMC,RAV4,2025,0,0
2025-08-01,Store 1,SP_C,New,"$59,146","$3,794","$2,059",Website,Lost,30,STK-03431,Toyota,CR-V,2025,0,9.0
2025-08-01,Store 1,SP_B,New,"$64,614","$1,145","$1,225",Email Campaign,Lost,38,STK-03432,Honda,Pilot,2025,0,0
2025-08-01,Store 10,SP_A,Used,"$30,164","$3,481","$1,894",Website,Lost,130,STK-03433,Toyota,RAV4,2019,0,9.9
2025-08-01,Store 11,SP_I,New,"$59,371",$821,"$1,222",Facebook,Sold,43,STK-03434,Cadillac,Terrain,2025,0,9.2
2025-08-01,Store 11,SP_B,New,"$31,999",$879,"$2,021",Walk-In,Sold,60,STK-03435,Ford,Pilot,2026,1,8.8
2025-08-01,Store 12,SP_D,Used,"$24,419","$2,427","$2,101",Email Campaign,Sold,59,STK-03436,Toyota,Encore,2019,3,8.9
2025-08-01,Store 2,SP_C,Used,"$11,745","$1,239","$1,651",AutoTrader,Sold,30,STK-03437,Honda,Envision,2021,2,9.4
2025-08-01,Store 2,SP_E,New,"$50,140","$2,289","$1,515",CarGurus,Sold,9,STK-03438,Ford,F-150,2026,3,9.4
2025-08-01,Store 2,SP_F,New,"$46,658","$2,483","$1,409",CarGurus,Sold,90,STK-03439,Toyota,Malibu,2024,2,9.6
2025-08-01,Store 3,SP_D,New,"$54,543","$1,925","$1,796",Email Campaign,Sold,77,STK-03440,Toyota,F-150,2026,0,9.2
2025-08-01,Store 6,SP_G,New,"$27,228","$3,376",$918,Referral,Lost,17,STK-03441,Ford,Tahoe,2026,0,0
2025-08-01,Store 6,SP_D,New,"$31,748","$1,395",$853,Website,Pending,15,STK-03442,Toyota,Equinox,2026,0,8.1
2025-08-01,Store 6,SP_H,New,"$29,090","$1,123",$451,Email Campaign,Sold,114,STK-03443,Honda,Escape,2026,0,9.9
2025-08-01,Store 7,SP_H,Used,"$45,192","$1,111","$2,133",Email Campaign,Sold,45,STK-03444,Cadillac,Escape,2020,0,9.6
2025-08-01,Store 7,SP_B,New,"$29,343","$2,950",$567,Email Campaign,Lost,69,STK-03445,Buick,Tahoe,2025,0,9.4
2025-08-01,Store 8,SP_J,New,"$35,689","$2,029","$1,707",Walk-In,Sold,44,STK-03446,Ford,Yukon,2024,3,8.8
2025-08-01,Store 8,SP_A,Used,"$24,208","$2,895","$1,674",Walk-In,Sold,66,STK-03447,Honda,XT5,2019,4,8.6
2025-08-01,Store 9,SP_I,New,"$52,689","$1,591","$1,310",AutoTrader,Sold,62,STK-03448,Cadillac,Bronco,2026,4,8.3
2025-08-01,Store 9,SP_G,New,"$34,739","$1,852",$807,AutoTrader,Lost,101,STK-03449,Toyota,Sierra,2026,0,0
2025-08-01,Store 9,SP_G,New,"$68,945","$2,123","$1,484",Referral,Pending,88,STK-03450,GMC,Camry,2025,0,9.0
2025-08-01,Store 9,SP_J,New,"$59,679","$1,157",$308,Service Drive,Lost,65,STK-03451,Toyota,Terrain,2026,0,9.0
2025-08-02,Store 10,SP_E,New,"$46,791",$410,$788,Website,Sold,98,STK-03452,Cadillac,XT5,2026,2,8.0
2025-08-02,Store 11,SP_J,New,"$59,071","$3,582","$1,236",Walk-In,Sold,100,STK-03453,Honda,Envision,2024,1,9.2
2025-08-02,Store 11,SP_J,New,"$55,908","$1,735",$531,Service Drive,Sold,75,STK-03454,Toyota,Malibu,2024,3,8.1
2025-08-02,Store 11,SP_G,Used,"$22,006","$2,366",$664,Email Campaign,Sold,60,STK-03455,Honda,Envision,2021,3,9.4
2025-08-02,Store 11,SP_I,New,"$32,939","$1,891","$1,982",Website,Sold,13,STK-03456,GMC,CR-V,2025,2,8.8
2025-08-02,Store 12,SP_E,New,"$52,022",$405,"$1,917",Referral,Pending,13,STK-03457,Ford,CR-V,2026,0,9.1
2025-08-02,Store 2,SP_C,Used,"$36,722","$3,758",$350,Walk-In,Pending,79,STK-03458,Toyota,Escape,2022,0,0
2025-08-02,Store 4,SP_C,New,"$50,068","$1,559",$998,Email Campaign,Sold,93,STK-03459,Buick,CR-V,2026,2,8.8
2025-08-02,Store 4,SP_E,Used,"$20,290",$455,"$1,974",Facebook,Sold,52,STK-03460,Toyota,Yukon,2024,3,10.0
2025-08-02,Store 5,SP_B,New,"$73,513","$1,107","$1,754",CarGurus,Sold,70,STK-03461,Toyota,Escape,2026,1,9.2
2025-08-02,Store 5,SP_G,New,"$28,332",$592,$442,Service Drive,Sold,4,STK-03462,Ford,Tahoe,2026,1,9.9
2025-08-02,Store 6,SP_C,Used,"$42,038","$3,163",$901,Walk-In,Pending,50,STK-03463,Cadillac,Tahoe,2020,0,8.5
2025-08-02,Store 6,SP_J,Used,"$12,406","$1,451",$336,Walk-In,Lost,121,STK-03464,Buick,Equinox,2022,0,0
2025-08-02,Store 6,SP_B,Used,"$21,474","$3,182","$2,094",Walk-In,Lost,29,STK-03465,Honda,Tahoe,2020,0,0
2025-08-02,Store 6,SP_C,Used,"$23,325",$563,$393,Repeat Customer,Sold,79,STK-03466,GMC,Terrain,2024,3,9.0
2025-08-02,Store 7,SP_H,Used,"$37,666","$1,889","$1,451",Service Drive,Sold,25,STK-03467,Toyota,Yukon,2019,2,9.0
2025-08-02,Store 7,SP_H,Used,"$36,169","$3,792","$1,120",AutoTrader,Pending,72,STK-03468,Cadillac,Bronco,2023,0,0
2025-08-02,Store 7,SP_I,Used,"$25,400","$2,698",$940,Service Drive,Sold,44,STK-03469,Honda,XT5,2021,2,8.7
2025-08-02,Store 8,SP_H,Used,"$26,415","$2,523","$1,276",Walk-In,Sold,104,STK-03470,Chevrolet,Highlander,2020,3,8.4
2025-08-02,Store 8,SP_D,New,"$71,246","$2,826","$1,817",Referral,Pending,91,STK-03471,GMC,Sierra,2026,0,0
2025-08-02,Store 8,SP_E,New,"$30,505","$1,217","$1,144",Service Drive,Sold,37,STK-03472,GMC,Encore,2026,4,9.5
2025-08-02,Store 9,SP_C,New,"$32,724","$1,002",$790,Referral,Lost,38,STK-03473,GMC,Yukon,2025,0,0
2025-08-02,Store 9,SP_J,New,"$48,063",$665,"$1,990",Email Campaign,Sold,47,STK-03474,GMC,XT5,2026,2,9.3
2025-08-02,Store 9,SP_E,New,"$61,507","$1,726",$716,Walk-In,Sold,129,STK-03475,Buick,Bronco,2024,2,8.4
2025-08-03,Store 1,SP_E,New,"$71,214",$761,$856,Repeat Customer,Pending,64,STK-03476,Ford,CR-V,2026,0,9.0
2025-08-03,Store 1,SP_I,Used,"$24,661","$1,880",$964,AutoTrader,Sold,97,STK-03477,Honda,CR-V,2020,1,9.2
2025-08-03,Store 1,SP_C,New,"$42,495",$628,"$2,147",AutoTrader,Sold,40,STK-03478,Honda,CR-V,2025,2,9.8
2025-08-03,Store 1,SP_D,New,"$34,071","$1,671","$2,147",Website,Sold,38,STK-03479,Buick,Camry,2025,2,8.1
2025-08-03,Store 1,SP_C,New,"$23,276","$1,225",$455,Facebook,Sold,34,STK-03480,Honda,Highlander,2025,1,9.1
2025-08-03,Store 1,SP_F,Used,"$33,920","$2,195",$949,Repeat Customer,Pending,69,STK-03481,Honda,Tahoe,2020,0,0
2025-08-03,Store 1,SP_G,Used,"$35,227","$1,898","$1,043",Phone,Sold,31,STK-03482,Honda,Accord,2023,1,8.4
2025-08-03,Store 11,SP_D,New,"$71,640","$2,719",$953,Repeat Customer,Sold,27,STK-03483,Toyota,RAV4,2026,2,8.7
2025-08-03,Store 11,SP_E,New,"$59,146","$3,105","$1,391",Facebook,Pending,102,STK-03484,Ford,Silverado,2025,0,8.3
2025-08-03,Store 11,SP_D,New,"$46,286","$3,789","$1,291",CarGurus,Pending,4,STK-03485,Toyota,CR-V,2025,0,0
2025-08-03,Store 11,SP_B,New,"$70,129","$1,926","$1,396",Website,Pending,97,STK-03486,Ford,Highlander,2026,0,0
